id,income_prob
9199,0.8925555418991835
26009,0.004960388113237744
26976,0.002673820453542027
31186,0.06930870380238914
11097,0.0014109893648089128
14591,0.24800614791024314
24361,0.05995661355648725
27338,0.10933246378399257
14835,0.8351650152942066
13255,0.0330942069420851
20079,0.8198695692865978
28752,0.14746975522515035
20295,0.005683575810961944
21350,0.005428514224021139
26726,0.9237742941074389
4496,0.5436081772731618
9135,0.009850616320185183
28978,0.8825940275481894
20197,0.0773229227052636
24923,0.6358334434626879
27017,0.15989141698477907
29655,0.7631222557853303
8363,0.998988625586465
8917,0.27144225024853796
18839,0.3942145133528261
16945,0.9188087218441778
18637,0.9060482143343397
25995,0.9993057005660828
23333,0.0007690953072130957
758,0.4579947665685995
460,0.009843097197889448
4557,0.05309388980301373
20523,0.4997517687925455
32284,0.07368139790110274
17879,0.3211342322745062
23394,0.0003426317613183137
16007,0.056477196284871585
19074,0.17794408781062965
29375,0.006979967351717735
12523,0.23613517566812597
1094,0.014235548186200596
11248,0.5979886501300415
28645,0.9950846694705395
28570,0.3142397322137227
11101,0.14402069362769282
24088,0.08942042903488291
1073,0.9511047034234653
18523,0.070921254646132
1310,0.7828117725051646
30335,0.0017241681454124409
25191,0.23662078857674998
12347,0.3092630509898645
26412,0.011445229530611462
23158,0.005145109981275557
11933,0.7903699494694507
29429,0.929615885787112
9749,0.5620861460601485
24381,0.6848805103308175
24258,0.2837285072824572
7731,0.07816059851846864
2927,0.006569143629840368
25982,0.14923805104039106
13846,0.1586619492615616
16428,0.6311359530765123
2170,0.285866108777196
10696,0.02673404734104719
14158,0.07928675240182648
2630,0.13676609685453506
5394,0.5668608146931063
25513,0.1465299694219656
12549,0.03292068842122205
11556,0.013292138404770903
16109,0.7046680693044454
13789,0.013805489827035916
3455,0.014982187265481338
22153,0.7917894377375424
12966,0.025153865807524756
15199,0.667139069777774
18142,0.6434745916012757
9469,0.33442479527803953
1654,0.2121655354965598
18762,0.02112605426785572
9109,0.10053556068827973
11364,0.2022969732749776
26633,0.02639912738350198
2580,0.37252109251225785
24844,0.24465617450428315
12771,0.20051832472141462
17393,0.8477772002147711
5163,0.05858811263163531
8534,0.005389283646713136
20801,0.754971441415599
30393,0.17452071400134112
4446,0.008778444059120918
32334,0.009251992713626105
19699,0.8410659566699471
9740,0.0016121037872398915
957,0.01606650770088246
2785,0.038569779431637446
25515,0.015355938412757876
22067,0.023215613723149398
23795,0.016451636632661294
27739,0.2671988222422207
12065,0.16278056230934324
25367,0.026950326731654314
29488,0.058041241191209764
28522,0.45460045470624877
6450,0.0022808901535738882
20953,0.10401069669846394
26341,0.022258251823659946
31300,0.040992308493385504
5664,0.014700951166087025
7371,0.9207528120707514
1123,0.6365512816976094
6016,0.9392655299961452
28985,0.3698118501496588
7083,0.9580170329306172
23610,0.4221236535405835
6860,0.0015607496121305372
8630,0.021712894477745975
5888,0.021246997171195815
5988,0.06257923749807608
21876,0.8757006604114308
963,0.021950343328425416
32346,0.21182025145229053
13662,0.024627538544534363
23878,0.5657811454949394
24759,0.08040260080502175
26930,0.7279861249370052
15504,0.05248476088887523
20487,0.017453448584225286
5791,0.21971621613147388
190,0.014307347944674373
14401,0.04849415270514491
30865,0.5365545015843255
27135,0.029632580669955035
28083,0.7332294565335264
24217,0.05973127327375996
8677,0.1525201545716102
27953,0.1621350951171331
10841,0.12046283923719474
22054,0.009025334846751413
3990,0.013728344000206071
8898,0.5655924477417882
5576,0.07671566438492974
13403,0.021256805352064468
8162,0.014683763969219176
6841,0.14170778205278162
22592,0.8866075705925937
31358,0.10634221571494464
18870,0.005739736640048058
18255,0.66832606523546
6990,0.002433139861488439
4640,0.006613434560237285
18314,0.7627101066186104
11838,0.003618928081225283
2598,0.25733634173413017
32429,0.2935181401263145
26408,0.010886592867205286
21323,0.002803263826136586
19650,0.20509414854340105
11510,0.07776840482553696
28970,0.8245356702319305
4885,0.6938328981594285
30138,0.2901296875062722
3314,0.016068622919934918
10514,0.3043008471188598
12550,0.02411142254085646
12414,0.02411986187250856
14893,0.050151447798050454
3558,0.023770378651857126
29377,0.020725806023984165
19941,0.028899201292820156
30807,0.6259265396994315
14894,0.21881666622459633
28410,0.00390127611588984
5393,0.1397983693127831
14675,0.053002405020400774
8011,0.01037198951211057
26449,0.10251688872784745
3907,0.02848531526648105
16593,0.6876863334182729
16727,0.16354907860600873
12063,0.022135360537185962
23133,0.3270933658137042
1075,0.00463285341469689
29287,0.0344391052650602
16776,0.006717119525781671
16368,0.03653844689918141
3050,0.9975138231369163
9851,0.000961559537357972
21010,0.0557365537259546
26429,0.5519388015361992
22026,0.7849269546922626
3329,0.10207414334245002
5195,0.028334946564155052
28395,0.019212043346501076
10023,0.07951723344116084
22080,0.039797145482632315
22390,0.8679366297172294
7136,0.0726735171479558
15835,0.012217310465987714
32430,0.060960439306006475
22180,0.657549111636764
13450,0.040790152224182266
20431,0.04286926148357615
1640,0.0073164958695608765
29509,0.014198065481768761
5105,0.06028213622379471
8038,0.48434878013460325
5076,0.0020683192410044966
21931,0.07827163781022564
23752,0.5965311621394913
28684,0.009258674356266122
22009,0.2805129247437564
9276,0.7460595771659443
8254,0.009827754980186133
16343,0.189382349598248
4681,0.3708128688263615
31465,0.04238727867440985
31650,0.03941623275491362
15150,0.264113305253038
14405,0.030238064200734258
18572,0.27827083683733705
3063,0.024871685665412754
2646,0.004052393496393458
28996,0.2948454144292154
26111,0.010823439714330151
3179,0.0017135227216072046
28717,0.12409419095670766
26836,0.4472711605427374
26138,0.225185139411666
27971,0.06421431072958773
27452,0.012846568623461308
14474,0.5271550706599806
1523,0.002139081207241846
29359,0.000702839286464032
31141,0.006408130639044723
5520,0.0035853715990979444
7207,0.6817325782995713
16218,0.0026941631165329602
9326,0.011779903981718225
14659,0.028168047144244132
1146,0.06365789937378123
7128,0.004446912491937152
6175,0.021011936330798724
8360,0.06963860680855648
30903,0.052004293491752986
7984,0.8921616659722705
27608,0.10689845895196229
26010,0.4299064107566156
9606,0.08551023365139783
17336,0.4231226102133343
9588,0.1377766580403256
21038,0.494869336789146
10664,0.03024164042335622
2383,0.006334453856260238
27930,0.03266573477383325
6309,0.05895790248886024
17801,0.25226404932627405
295,0.18879161773300165
25260,0.8244272125902837
1209,0.18496943482611974
25608,0.6985969409360315
23821,0.2951428256348861
9379,0.09139067478024542
4745,0.013240217441149458
26008,0.09455737337080623
18361,0.009179371748149867
9308,0.25103197491238527
2019,0.005468452961320567
4189,0.2163657593951609
5793,0.3607094765929977
11056,0.02930617143867545
10765,0.1900168945030859
7791,0.03731077117136152
18059,0.0030026609755258904
1713,0.5520630144147348
11376,0.4023244873381542
20643,0.010080115973976253
773,0.47763159535734473
5453,0.02612229383996485
11253,0.13150025670543875
27869,0.013841921325802186
31466,0.0008762991084745902
3923,0.12335795595967304
30708,0.023162915085854958
24627,0.013577673811309782
15528,0.49965806301621646
32474,0.3927965729053938
22800,0.28494411373333295
21901,0.002254912523113893
24436,0.5266713640156226
28809,0.0034316547663520844
22132,0.2773063053147603
26202,0.8070687425543988
31605,0.024107940627247592
18155,0.8243313862234279
23244,0.201989964184926
26896,0.3079359338566187
19282,0.978119546490263
22415,0.011374976671548341
18617,0.0031156781515586382
12847,0.06831168240566021
25169,0.0030044713450098864
3942,0.019261484547634877
365,0.1929964592043135
25170,0.022380546159647043
24497,0.9179976217084105
30631,0.19852593504475294
30778,0.383062949506065
14332,0.5524261796568166
15186,0.11614770902856451
16779,0.017630028882718744
24125,0.8755130104292898
13525,0.0020335119095358264
25600,0.07362282680987961
659,0.18837767440431788
18025,0.01046092543505576
29352,0.6787931175963574
14774,0.7470932677917479
4826,0.010046618007161256
27410,0.04048137083657839
8618,0.657500659473794
29524,0.5524735433410741
25018,0.488816403601302
15086,0.018685188543523495
21999,0.013307251027714462
32558,0.03519123541914853
10053,0.13784573103750036
2811,0.0058659642281949365
6488,0.22328220001916607
2550,0.0022284020840054428
14481,0.17824235146605855
1922,0.3499122151041944
23145,0.2269937484553144
8533,0.6041734729676915
14974,0.001179329120591786
13442,0.01736825480956572
30008,0.030540613509190684
29876,0.0075302794760486015
22963,0.022582033894044472
21087,0.642150058180442
15402,0.01571516707573177
22323,0.7034186217915693
25640,0.5854225662902756
21815,0.0038256424683786247
28420,0.02726920617354337
15325,0.5880753406383571
133,0.6147798237276485
5488,0.46362747034317814
12945,0.9994868979845286
12124,0.010953510854842766
5059,0.028466367409723133
29996,0.21548681333255537
3125,0.949712761842296
22312,0.0014943707870078528
26665,0.4710445522821752
23861,0.25867660747673316
27981,0.016486377869851042
6525,0.051925724170236644
13832,0.24478970789106907
26073,0.2403512821647913
4173,0.004940760026403577
22564,0.6852782827134322
10993,0.01033504460285777
467,0.2632763431456657
18782,0.0049098815411547725
13644,0.5583356684847688
7172,0.0023841670202084074
20631,0.02447863043168519
4682,0.4067588217366122
10537,0.03257775509347176
4635,0.023778908542218508
16729,0.4487122473829793
28376,0.014582772054454848
6730,0.139962873535764
27715,0.007561107067278059
16184,0.06248316186688285
7431,0.041787727979023935
756,0.261479030158107
21432,0.05269944524529275
30460,0.0076066748790331136
24776,0.1427235988932382
4463,0.01654998441250129
18193,0.7965617903642385
17503,0.019809926797023
25908,0.9759356070391739
10127,0.3834035897756558
23586,0.11893572616047876
32517,0.09749327596814121
28870,0.3407458986976939
7158,0.0097604010628117
13831,0.2482291133092606
17674,0.14856602467961197
7038,0.005233836610842714
6075,0.4836645459126058
15572,0.021506203094597227
22697,0.7583350834229042
13813,0.964062248746584
5450,0.004081650384435024
27050,0.1641399508579745
1993,0.12755264283784884
18750,0.00566034498583807
11217,0.012842660121387505
3222,0.01890801160549185
4126,0.35298318515328087
21666,0.0006623013881455744
31705,0.20417858146151263
11924,0.033208594583279225
25854,0.0676137549181734
16251,0.49410368319409115
3780,0.04279169729859151
5072,0.2529020431574838
29325,0.001032682356546535
5985,0.5744573337268105
2569,0.956511707870164
13274,0.6142388936095903
22854,0.3226151346161373
10139,0.10645075483076882
27421,0.06060406184890436
28769,0.043485789359223495
9144,0.5418639397068853
10773,0.0418307729126297
32122,0.06668969270973307
13553,0.035704139911605794
16145,0.5764888155891946
24206,0.1450463217997111
13045,0.0014624354713982785
28619,0.034673789753654385
16115,0.11328748628602424
22538,0.16478649431353565
10910,0.7289103498867402
12441,0.3008977690465229
4101,0.34258265813526617
20527,0.5350699088490205
16979,0.8397844455949116
21363,0.11163994222812504
14116,0.0074696289190565495
8752,0.005105746489860818
26596,0.8340162816184177
27320,0.004210171033538592
16400,0.4153392231552582
30598,0.04718178029741083
5635,0.06624747322328921
28149,0.024281927726639323
14456,0.011933193022259743
20683,0.6320884075700164
22817,0.5214337356458929
31613,0.5923117913012185
436,0.017003869723536787
25425,0.3706064457522041
17718,0.005582191963115517
22282,0.43225507679953923
7323,0.15837032542696602
25661,0.18213344187471242
13374,0.34308185244889244
20537,0.7945310805698843
24446,0.0936988014616932
28140,0.07943382204566155
24881,0.3347233118757591
22507,0.14759050412473348
12537,0.2990917799791264
28369,0.6933193380668832
28969,0.341620675388593
30076,0.9638758425284626
31240,0.29811574811386893
22296,0.036440345963114094
30191,0.05331044745025838
13881,0.41686030440848815
6586,0.44805726916617045
29502,0.04538180166686318
28096,0.008491183612414972
10181,0.06655839953644907
29769,0.5750154513594284
22259,0.04208108667005768
2226,0.01876104979634928
25733,0.6787811083805476
4216,0.029334302090810786
6231,0.1854165393475979
28057,0.007244948527906035
10771,0.9999999999999973
18491,0.09634167411328061
22674,0.007029657663071312
2460,0.6701139473628418
29028,0.20141500289641692
19576,0.8957305981414799
32039,0.004998213431994016
27761,0.05238355511208799
6934,0.7994143327043876
29976,0.6452337941911261
3123,0.03880518152454116
31031,0.08302901740628378
16765,0.5763604877839635
20496,0.2443502544634086
10834,0.10774092993703414
15067,0.036858542357682704
17594,0.1644036380158732
22778,0.02518799621806897
5911,0.007273033316125302
7410,0.004948271621145443
30208,0.001183896889163086
3128,0.18623942343423333
27868,0.6440466410237449
21503,0.01737158907090944
18323,0.7723378192178784
20326,0.041889904454062904
23032,0.525056160084991
18907,0.37348380588950125
13121,0.7727765110325906
30392,0.017089165733858904
21655,0.012683784889727753
31762,0.015740916635139234
17233,0.005149399221830446
18167,0.589265708569864
10320,0.0399088075139723
7902,0.8798873821203874
21772,0.6142324417489295
17386,0.003067430391506165
21116,0.09455737337080623
4772,0.12654263034740043
27300,0.8090151921238095
16414,0.11989395684903364
28132,0.28283777609296296
7555,0.7514151935912512
7650,0.29287310042041453
7081,0.0017060829349781117
9396,0.7662389422751528
6948,0.02733852121553321
20991,0.05183725748876433
2572,0.022742046656390968
21496,0.027543790743623633
11844,0.16441140327154732
5834,0.098470872411678
8085,0.012181303059137812
2841,0.37380979743914283
20007,0.006663836084642131
12746,0.6894780607267891
22720,0.9852979356570015
7104,0.642872563968348
19891,0.48225900654594317
14590,0.0027223769371750224
25546,0.01007253494474614
3268,0.15377212290998296
30650,0.04340242328059113
20035,0.1757488137431163
17918,0.10279065960600141
8481,0.0019799981309354636
6765,0.26008257553787645
8231,0.2851305270154087
15535,0.43048847160076376
16857,0.019176995353755555
25318,0.4429753065688254
7794,0.041372577460993806
10157,0.03811192531297892
29814,0.0059302702704738305
2599,0.4094145389868801
16985,0.04679697319582379
4739,0.04308252345256325
8386,0.04627846521136509
22045,0.018075327250642616
29434,0.3026696578915326
25744,0.0037416841890450755
13098,0.1522249391865208
29716,0.3532707789730616
7587,0.07167456199711765
5100,0.13997223181839594
13544,0.29992763560343605
3573,0.0031932374286096476
9927,0.0009942373205928372
4041,0.032285901225486
28,0.28359554506148704
4417,0.2876589417519572
18439,0.08100692340637294
23204,0.0038364369067839217
24069,0.025404762978547112
32314,0.004141399634292743
3551,0.031824752776057175
5148,0.09170601291817614
2213,0.09600553968524515
29787,0.712884004797114
15952,0.009478243720410066
12623,0.0033461223860731092
7807,0.5508523211782244
23992,0.43384752202504884
1699,0.8446685053075291
8383,0.03688458976946629
19789,0.958862043583156
5780,0.024428948793437592
29126,0.005242223174286663
30386,0.21211586032242433
30590,0.07808332834318894
7132,0.003298347524743881
18120,0.004202030415071255
27849,0.012689665796585994
8851,0.5384423865167592
21317,0.027366421910848957
9974,0.009091891287794392
7690,0.7809271764359504
25863,0.00333335181978249
29948,0.05497012610162738
7499,0.6862611764372641
17512,0.08268066221162002
11780,0.682230547399158
25981,0.00993154790892952
26173,0.4461073033551504
10488,0.03462381456414847
15207,0.0055096567206534015
27062,0.0920304355155523
22230,0.17928468945733134
28100,0.29735967340305847
30727,0.0009966880006767845
24288,0.03696542206407571
25580,0.10356458602572441
850,0.23037292640984697
18995,0.05194903992472087
130,0.043387915805108264
26049,0.0032757007908240923
7818,0.5765765279840628
14045,0.20605588896076033
20646,0.003931092466089635
25362,0.03171107157491001
22294,0.17646132918785223
22285,0.811643130424772
21643,0.6540649679585703
12976,0.009988522787737007
2054,0.013206916685311805
27573,0.005043843498509098
27710,0.3568927305335862
13913,0.03463953668581407
27229,0.5618128183569029
3413,0.9540976011016523
4516,0.0065584076593783866
18636,0.018999219049561044
3759,0.0747674995816332
1855,0.01845672826010174
29842,0.08847417877838419
2643,0.8791325824217954
17199,0.1576459228222341
19010,0.0989805918311262
27875,0.28866714766367657
23967,0.4541946251201511
29225,0.15038274297021534
31791,0.6455066368629532
29632,0.012841097268351856
18107,0.15705889793994596
11119,0.10915554772692564
18528,0.29999623684628346
1774,0.15739922141897078
26268,0.4827733752670081
18383,0.11596565978393931
15974,0.29803446750957924
4830,0.03470267811356074
9698,0.015606416133927211
18363,0.004042768211884477
30420,0.7680231788299576
21226,0.6653482653507035
10343,0.2659159942383495
13630,0.059709260083659184
3042,0.10720860040448951
16951,0.18483607467637836
13455,0.9999999999999938
11886,0.17800433810745347
14914,0.05427929327806954
218,0.7421514147554036
22815,0.0415780650365294
4670,0.846243481292082
31234,0.0016518926628335527
278,0.012820082456297387
2373,0.34284586258858124
10642,0.009536154901369826
25606,0.6857986715280008
6470,0.027449175767677678
27874,0.08044291482753055
2763,0.01676847273845255
16211,0.15702788776372387
16006,0.01079496411237638
2272,0.009204078843898329
1405,0.08693338140077228
23759,0.0026793901750310186
23375,0.005644335937552013
2714,0.004864916155758687
14565,0.19561665871255024
21958,0.14617696489375587
24670,0.6940715826826248
8358,0.007112008111273077
20761,0.2168974557811684
23402,0.1807681885068273
9171,0.004414653403039019
26081,0.0018683278555770512
15293,0.010386579381485118
14550,0.5235434942966647
9037,0.005826262882861818
32525,0.011877352380872536
3546,0.0008200925090037057
27680,0.6484133784463503
2925,0.812683008368681
1299,0.17212262067015907
19571,0.06014938418434924
5344,0.08529460110381368
7161,0.022459426689514474
1059,0.30222107653677405
5942,0.006195873418948645
11808,0.28991399690797154
9566,0.016722741635468177
2894,0.7417496744694179
30664,0.3665846124077317
29237,0.02030450362555744
20608,0.14018194969276201
2629,0.33557074696472444
28397,0.4088546760015616
7408,0.08189032906511617
23969,0.0236353536666439
14767,0.027337144299402334
12405,0.0017964575239551271
19139,0.1244619590507405
24419,0.3150444731089868
211,0.22782143947973577
1437,0.5171266561055277
18362,0.008709074144257244
908,0.002593427090596396
3386,0.47958613954337637
28901,0.05712815039660136
31002,0.011687579033128531
6883,0.11651376303423756
13790,0.940631651281206
32555,0.0641440994916659
7564,0.18872739405952266
30572,0.022698748433861767
10803,0.01316471739168998
12353,0.05766980345453228
29566,0.02511964029303681
14843,0.001077529723784685
8453,0.05077703601539442
29642,0.3547638900510337
26270,0.5622532531345575
20906,0.3275866332913747
13909,0.04304648438916658
11623,0.008177606344471452
28307,0.08178106326547006
24512,0.12487134579925643
19379,0.3910231127239488
12594,0.06509583719508465
12927,0.28527071764248174
19137,0.03109837706390335
1444,0.3842663542829598
32480,0.738110994362586
30604,0.05400271006394904
18249,0.02973357032420548
30540,0.011406951901274085
23285,0.5267799333366896
15033,0.0023404500815378607
29650,0.09042130113837128
21479,0.2956578476724041
22089,0.003770479429558966
19352,0.12911872037674677
27149,0.6785455403435156
2144,0.14377929699171246
826,0.0162184508769111
9582,0.6311565268986646
10362,0.45181169098283924
1734,0.07645934683552279
19058,0.014207920222741545
16623,0.7759602652554954
216,0.06385497551567618
13882,0.03660277412111554
24426,0.4005388947410948
6712,0.22782143947973577
22545,0.02157473426366888
2000,0.027531355067814994
29920,0.03750658710994426
29345,0.021790263337738345
32445,0.12232177748371768
17510,0.19882586019034407
20792,0.03371696942327085
29591,0.2812756859987694
15930,0.032285912851752786
13275,0.11985769783491464
12736,0.09944207415073335
10941,0.20281252137262093
19972,0.08967997714226132
2486,0.08390646591107341
8455,0.0195137345322815
23523,0.6105135434238652
7376,0.3784959747430964
24937,0.4236010208200073
30433,0.16497939139482654
32223,0.016336845863338428
5751,0.26607676344316894
5851,0.011488002049420538
29627,0.017479543446927617
22139,0.11716827253803871
31572,0.03390744501758949
7723,0.05346849450462044
5241,0.017840064579682357
28010,0.014140294293495463
3385,0.12037908289374304
1204,0.24676040773623845
18986,0.014004082659908436
27161,0.4178229650731937
28122,0.08078440405935117
31583,0.014446982908467517
13748,0.9287184882892554
23186,0.01057645354372098
25413,0.2536470889972254
30013,0.6838194082876559
20548,0.1373490035265671
19670,0.3062677838487288
3351,0.017502999955162437
9275,0.017284032044213537
32236,0.38127074982566017
9101,0.3029572096038206
3178,0.012282123401712166
20296,0.0053931184374225
9532,0.4270916893471075
17501,0.4645310818442285
14939,0.0033056644574213944
8708,0.01033876944198383
891,0.11815670527531032
28162,0.06195418600013404
27438,0.04293815517752066
15068,0.5653277260355386
30948,0.8347030752087803
7144,0.006605541410434175
16456,0.0067901600471540115
22019,0.009643061316782206
30186,0.04080314958052453
26186,0.6858346432502247
4077,0.533280038994935
7567,0.011610391685243365
6055,0.13198429268431816
2441,0.06579528436830598
31951,0.06848014318332125
17462,0.10892574098513398
18704,0.7155488855937989
6026,0.1966566967610828
5923,0.24899386359494477
18489,0.5813929597373471
9635,0.008518624841172728
3697,0.47797098816550626
8750,0.03327928416557805
7205,0.38077617842812134
23837,0.18403599972567108
15506,0.011956671214946034
14132,0.04046982790693444
30419,0.0013615282930954163
6237,0.04549032693964734
13292,0.9420650244963941
29922,0.20625031663912957
2171,0.01569314478040189
1589,0.03219043383869019
3097,0.04438159134200454
8986,0.21702231831213212
15441,0.2660546035849213
27861,0.9145734884621141
19562,0.0949259327027844
12141,0.9999999999999987
22310,0.03742578059625348
4038,0.023366217191178897
