id,price
2600030210,456666.42626190983
3438500742,489885.45945104974
7785000130,557991.7063168064
7298000090,527064.7819329349
9542300430,627676.848643847
1099750610,272590.47580515634
3211600140,525057.0407023486
629600130,468907.5408797565
2011000010,217616.77211180713
5476800069,354367.22819632624
3356406510,180882.99710459143
1221059112,329458.77258604876
3275330120,268650.64268630714
6181500340,352164.4157688721
8570900162,303482.18596162525
2130702270,307621.0877040511
522069022,378926.2285406804
114100304,674016.2144916604
923000413,480613.81284224335
2771601940,639488.9007755079
3362401000,643812.7203521321
5201810060,366524.92481730005
2473371780,436020.91819622903
2023069054,299119.7946626526
2126059139,765941.1179564652
8698600395,240814.0221342521
7899800905,313526.7333980242
6798100661,405420.62612861296
3034200087,743013.2721057051
952006823,310392.6475865596
6852700412,475145.43881182664
5115000100,262912.1757712453
6928600330,290304.7640171865
3352400004,244536.78934238665
629810800,1021089.024111595
9285800275,790854.0267048541
3787000120,647527.433749006
3326059238,572647.9706630538
6791000050,515103.5805374718
3141600210,216657.9463377077
3295610080,1001659.8938734711
3123039089,263858.79928378435
5528600050,309356.5666105269
4019500160,625955.8166530852
1787270090,355875.1142650518
191100250,551031.6908651915
7771300125,752841.1986012959
3529000880,490774.1140328415
2021200370,1073771.2669278218
1324059104,556861.5293324345
4083303540,584356.732384895
5560001130,206409.3527138022
9417400110,304752.48739378195
1775801405,592091.1672529534
3500100089,578563.8204148142
1840000030,318602.3615324446
1431700250,311539.65086142946
8857320260,642075.5901934935
224069010,520714.4305288025
2095800400,635715.413469866
5101408599,427013.8397817378
6065300370,3319387.098083365
9835800750,362418.13494217227
4142450480,260541.90360766774
1508210230,559103.0820130084
9828701565,445964.5928962434
8563080020,943160.8233692463
3886901795,621769.6766466245
8856970440,307639.4526707672
8032700072,449229.40505218226
7227802030,477168.6402678583
2770604082,535177.3734466933
9346980140,478229.5626035374
9406520290,262855.74198804924
2011400401,371479.64138395054
2533300025,502062.93224863027
2891000010,289384.0037018603
6840701160,514734.10830513714
6401700010,338839.7070563984
5379804393,378251.5216790237
6852700097,460915.0929468553
8856500220,580598.6197789094
4006000423,337543.7995324086
1523550220,646514.7112016553
8122100650,251580.58208808658
3024059044,736191.9159439991
2450000290,673486.110443981
3856901880,441179.8368473128
1646502355,710144.2447343965
5029450200,249657.4565762946
1026069044,960408.0021091881
1402810150,390871.68830681004
1370801800,698252.2098289852
3764500230,549322.1680959831
1862900040,299260.99615408515
6669070220,644533.9042671844
3342100421,557569.2013634619
3260200110,632299.1392166319
5451210100,577744.3506736563
9551200270,1124741.7783153632
2595650220,321302.391247746
2621750350,355348.486778294
2872100385,451688.748463353
2424000060,460936.1980757962
6815100380,462050.0629775535
8122100355,479485.79471826233
9407110710,248320.4659442292
2895550050,275134.3982885408
6392001005,448678.88255819544
2526069092,1322981.8982120226
3580900160,413616.94820933463
7454000110,240141.88349277558
8564950390,662350.4196379554
7849201061,346714.08759670955
5695000270,449138.8726554885
2130702075,328066.2029716063
9265410010,221224.262472444
8121200620,588058.5818574935
2131200766,457523.8992464536
2212210360,254209.12234984402
7852150120,320938.7261009422
6802210330,203504.40355963007
6072300800,573506.1522355527
7237300610,316772.2954185652
3890600150,433698.40172181686
1732800184,383797.9724705066
5561400470,699090.8607821096
3226049478,422414.9647549027
579002870,493333.68235188065
7883608693,313882.96066376515
1732800194,557960.0395428033
2768000390,571619.6584906623
5422500110,491791.35505797557
1257200290,611080.6879083806
3126049154,486302.93190216576
5706201930,347336.7295325855
3501600100,376553.32286423666
4027701253,578556.9438570377
5379803386,281487.2114103088
5151600120,434094.62531210243
9348700450,1323617.325792838
8682291840,432564.9614421834
4279600080,570724.789913191
7853400220,550009.0341785096
3220200040,1502779.3510421605
6385910260,308813.8378064015
1330300300,926368.55613294
1954430180,490532.2703521557
8044050040,437626.8759392777
7211350130,273655.4750005191
476000335,382059.6406823199
9518100059,413921.24856779404
1437910090,654371.3732513301
1796350690,234939.23382871284
1370804430,436363.4314735306
6402300070,577153.6581531595
6065300840,1629947.475465183
2366800055,245955.34224485894
985001266,358251.72967041103
2115510340,308182.371534321
6072500490,498223.25285279664
705730280,285686.8321023357
8682290660,544615.7044172066
2324039077,366440.08379486826
624069050,1626699.0602432939
1953400570,358289.46598529053
7334500120,289488.29292546335
2395710070,347523.0113882538
3750605247,229860.3064407435
1370800560,1067665.2067044647
748000205,347054.77553868655
3026059363,631709.5193894043
8678500020,1824623.9464795007
7899800915,278896.3204333114
9474700020,233974.69551892087
2291401425,403053.64486554964
3326079016,617939.1225486399
3432500215,448544.1795350812
4014400381,400520.76890562725
8567300110,395297.3184988276
7570050070,413032.57145335025
5245400030,256370.21834990042
8818400340,803673.9002012708
7855200120,1378476.172307835
2594200230,473669.81763959874
16000015,181303.53231643973
7203140110,392394.0689930634
7796600085,303290.87386316946
7016310270,570275.0224233911
6414100732,402667.98819032405
2201501015,399645.80057575245
9406570300,420012.0393323319
8078400010,468633.4145088468
9550201550,433983.22344828694
3905120830,502338.90818354726
2887703066,481083.8662947918
824069156,510577.09037138196
6043400006,533035.5673959447
8091670070,309786.9740556552
3438500036,472194.8012248772
1274500300,241147.81568845993
1726069202,372035.5061273085
4365200865,375849.1293454042
2922701305,534490.8290735165
1324079029,305816.56386288657
8563000770,413758.8072974676
7812800865,217924.9471453035
1438000010,429366.4641895147
3459600180,689960.1397874805
4083305445,492357.2089952743
2525049148,1604015.5433442914
223039229,739509.8087625455
3824100286,652250.7482199612
1862400226,409748.347208634
4123840470,407757.4312763684
259800640,457890.9430405454
4036801170,396946.3515255556
7796600070,281000.8546539863
3330500920,291126.92021366383
8562000010,238779.6645845442
7394400080,728563.6651678662
2754700170,488024.4467149635
4039700870,1053214.678830589
4338800170,235533.91606213193
3210600010,471833.8455691552
1250200345,322538.11160077876
8562720420,1664004.7894722468
8132700190,367067.0426561639
6874200960,262393.95903878147
3876311180,405377.763435074
372000040,359011.15666163707
8731901610,389831.46706319205
6159400030,543617.3373360919
1683400165,919271.62036396
2149800278,360669.05393601814
7861500150,256597.90472168196
8658300260,353411.00413061585
3080000030,427765.4389956539
2126049265,511289.80040678254
7853380510,683488.0444798766
6613001241,1577082.8081521415
1443501020,236666.0038960375
6163901433,504788.8210909646
3438501327,349093.2316816157
1402900460,384381.2752115477
1938400010,309473.1418859765
3438502668,310755.0384953472
3904960910,570230.8077559005
3905000540,641056.2617706077
6389970010,1680291.629691974
7980900011,614953.717170405
414100045,515588.50658631173
3278606200,372493.61643821216
7605800050,675408.7643358213
4137070440,317151.3372099156
2923039243,397515.80154094944
6021503840,442222.0783609396
6300500515,389712.4885532347
8562780540,285469.7755344337
1773600691,398915.9098028386
414100280,383320.5646999634
5486800070,1605525.383974446
7852010290,850121.8371356886
293800680,1745097.681587358
8682310430,440212.3651143797
3363900280,693468.0928576932
9268850160,343295.51877230493
2613200025,283627.4444861659
1446401460,242711.12297622525
1934800086,413177.4676169673
3982700250,872357.1521238665
3981200660,416624.1681113682
662310620,456155.4942203548
7520000520,320068.84114856855
8965500030,687165.7992526903
5589300585,391530.22294539126
1509500160,496615.49414432043
1924069039,822268.6364435009
5014000085,309602.2431376291
5363200200,826046.2336397878
3522059196,336611.25145796116
7129304085,337235.1732247439
1926069192,1836273.7900444474
1773100967,325880.76866062556
100600550,237244.57538385282
3420069055,323320.27287321794
5700000600,626201.2452961181
316000145,267986.2974399455
1024069215,965605.9820463433
7203150080,560152.541170464
4324500180,248288.656814491
4319200605,365786.7856406342
7853280610,820200.3123629317
7702020030,704360.5050795955
6431500140,650168.6382123026
8650000070,514040.8282403511
1423049019,190520.34024272562
3630180450,710251.4321242701
9477710160,432455.1340451383
3066410850,677215.0815782918
7228501065,596431.0367183266
621069146,324691.5423658017
7555220150,552049.392875599
7518507055,825078.6891269417
1934800078,373072.0690314394
1023059465,462986.04111498507
3216900070,384020.758500547
2597710070,382213.6242040157
6665800030,758567.3126373418
8669160010,299037.2675438154
7555220140,595370.7414152145
2887700805,413947.73205194855
2423029009,748414.4962049497
2976800796,266993.40587689984
1755700060,489166.10869994
2461900446,340325.21714941546
7167000060,645250.209493876
3995700245,342515.5820602704
2877102846,513225.3466109227
2856101479,299135.8252532945
2944010210,1537099.0229987863
1328300040,390058.28900875564
1944900090,365871.0435367392
7376300060,379659.89427156636
8943600430,387885.31214448536
8080400045,462144.0976127881
2722059322,320483.3487958264
1023089140,438302.48554955557
1431400070,291239.8873710655
5706201140,354746.1259646961
2322059039,286027.55988074286
4038500210,686273.3872124982
7852150720,357061.9354357543
6751300255,381683.7681024171
1049000740,422576.27698811307
2123049114,215721.6909063637
8568000070,791473.1443826462
880000205,280483.248680113
8016250060,273772.1430517196
6705120540,483464.2136913189
8113101582,485791.64493338234
2125079054,488230.31735727686
5210200081,437961.0875306936
1926059099,658336.444303979
5104450070,502665.1524787754
1193000190,633983.3257544421
7628700050,637997.4799889537
6448600060,862147.8898845228
984210590,359048.36383064603
7519001825,418947.0425490429
3814900260,422278.41886029585
9828702513,387143.58730757737
8856003525,186788.510292001
1974300060,836833.156394302
326069132,584105.1847323729
8068000585,292622.5269909644
9500900135,241350.33615676145
5035300255,567093.0827619722
3256400060,320148.8898600171
7010700210,621475.1080438655
3305100230,799134.7126403364
1661000060,558447.3130403089
4022902505,622576.1115981316
5364200649,421001.5180637945
303000220,320930.91699969786
6383000825,557129.8530196084
2473480520,353503.3307367718
7568700260,426485.59407252213
7788400065,345516.1593334168
8827900015,506766.52369868185
3751600146,203283.2750222073
9413600100,668964.7351005672
9324800450,747646.7548340716
3450400330,315890.76368415146
3709500060,587383.1281576706
8079030390,511369.02064799663
6345000160,1286095.5283423695
438000025,559991.3009449488
7199340310,521955.45294546644
889000025,456764.3707224394
3052700472,441870.63893925404
5515600075,242904.54765383506
3876312010,513337.7466366519
7853230460,411796.1602810197
7625700012,316171.02893612033
304000380,224035.04146428808
705700580,312685.7649516448
8691310070,1021655.6670211348
510001280,812425.6695927969
1211000070,663466.2135857216
3598600049,245284.0699486111
1180002580,242999.33355540893
7882900120,410320.8244267231
9476200580,272385.22709648195
2547200190,706077.8148887522
3157600340,377696.90512736514
7852020760,398634.78393280366
5561100431,400808.82666236575
7340600845,296536.12548191124
5528600005,338421.91494705307
8691440100,812169.6707679079
2310000430,270041.5877934899
3121500150,924364.5850266397
9468200140,483808.74989469355
3751601171,277688.817786191
9485700136,253507.32540180918
6414600232,461246.63724074187
8813400165,502031.0324305017
6632300040,441080.80134711857
5072300210,457710.0546041743
5535600520,790473.0773113241
1251200045,1051767.308479773
629500170,656567.0327015498
1930301540,360393.5337760756
3010300415,530909.1290984312
8151600590,368209.8323954933
2464400500,587684.0055520491
9421500150,509908.0716310553
624110450,1215694.16399373
9274202885,459254.3343323786
4025300210,483514.4762297229
6666830320,736989.1474066519
2622059197,356609.4204184531
7806450190,590387.1065432868
3826500290,387273.25396847434
3578400910,407595.0829647858
9561100010,501671.12828420143
1238900130,797625.2356851536
5249801720,356325.8044461909
9133600135,377911.9710368063
1773100765,299203.0254267031
7331900270,247613.72040004662
8564860270,437017.66709088796
1951820070,495819.8650016621
6046401300,367789.0885096824
1959701890,770997.175309718
1873400020,512359.3497391339
1099600220,228444.39733453887
3204800520,357231.7986406082
7821200390,444036.66581666534
5700000515,507151.2783425918
6149700380,384931.4247434198
1788300010,195374.00472024054
5742600090,326647.0746579759
2568200610,812963.4832378939
2767604712,467131.9224867875
7129304375,227252.716502383
1941400080,298559.5001308745
2025059204,768223.6164837802
301401620,282753.613223438
8074400035,402156.11124739156
7855400330,851950.8323637375
7893800534,350976.0622126313
4178900070,656310.8344775133
3363900111,576942.9655277644
226059078,474966.49888222263
3629970870,436620.4605184163
9413600420,567239.931108938
7452500815,247713.30729556244
7445000115,552888.4294094339
1825069031,881684.9823164513
3905030190,492397.61994205316
255450250,322495.7355700187
7504020810,656940.6828735711
274000020,306436.14137088426
322069109,362135.6219262473
6821600005,588008.9085353022
726049232,472956.9257532246
7504101040,1170996.4456662713
1498303855,717895.0636784289
5282200015,739344.8398067935
191100810,733660.1016885396
7452500045,231494.4323308869
1703050200,630614.5299093653
5634500036,592311.7616592137
6664000030,537533.1152570798
2068000270,1002169.7187545492
9178600055,435098.70130372705
1683600120,247321.15255726682
7732500270,844435.217943439
871000170,386067.719499832
8651611690,804555.5429589306
9839301055,470221.06688643974
3438501862,311848.6796502807
6300000364,328937.93076225236
3876313120,465130.3649614642
8011100095,410980.6868665176
255400060,782419.7940211068
2546500020,278526.8988799883
8562710520,1118447.9883705515
9828702519,396463.25900208356
5628300015,465237.6606851759
4326000220,401921.51893594477
9264960560,461386.38768347463
2202500110,433474.3233943889
4136880460,289831.8598064373
6884800210,479379.6533280742
2128000160,538564.2554138929
2937300540,969811.3652058776
4379600030,2321215.9953618585
5515600088,234155.94229103302
2868900160,209004.07946690536
2570300090,411222.716663958
8682300010,651554.1451693061
3501600215,320680.32424866816
9560800310,631061.7012237962
4037200690,368807.87979906733
4024100670,548935.2014673128
3024079063,680951.2422821731
3526039193,796058.2542675744
9477100060,470551.31670062337
7878400135,377615.4682423208
8143100500,436313.77517354104
263000327,528423.3225363707
1598600209,333535.20018270146
5423030040,529726.4417858457
2880100795,445573.6011611039
8682320320,420038.91856778855
2125049131,420225.10265491816
4027700466,458874.30251055676
5417600130,235248.7783161638
1566100625,512511.75910470216
302000545,355178.771077054
2607760680,428617.81669756747
5100402644,455712.3163957619
4388000460,227372.28983140155
643300040,422329.72068909847
2024079035,784245.2279485984
3824100211,579702.4575709859
3521069051,355734.20625147334
1896700080,902062.3750845513
7334401040,299599.49959986506
7525530590,788851.326045343
6117501820,253813.54601806452
7214700350,614017.6149626859
7507500015,480688.33578765026
7524200330,258825.07085525274
7518503830,415766.9870434462
6666830390,596704.2527990323
3229200040,327845.739734407
3528900771,492350.2640312786
8091401030,249784.34630110333
3448720020,346197.9554089418
3902600150,1042851.8712559665
2143700861,291456.82454323483
1236300290,1402385.7484830401
8570900328,268225.97401952144
6817801040,312779.4081914371
4017050820,544519.8478011726
2223089048,340467.2965399539
1387301730,431122.6858783261
424069018,986137.4759499637
1722069052,585250.7053949361
8127700410,410308.7613291132
1787600294,398696.67208646814
7853370020,588034.5845627241
4319200620,320408.6427337464
8035350010,742477.2094309803
1937300180,311276.13270880433
2113700005,401158.750353207
3448002267,450048.99889830744
2625059301,757564.6866387487
4337600205,217812.1576145893
3450300240,358400.4004893445
7016100120,548730.078017035
3578600045,636344.345091468
8562700090,508506.34741823585
8887001640,453819.14928354765
7663700968,678205.9206815719
2492200335,433646.8689991431
7714000310,388535.31848229445
3262300322,1151624.7657237232
7852130080,394764.92718933674
7852170130,677654.6182169089
91000135,632539.508871583
7788400180,309407.9820653245
2824059043,487760.69776192115
9547200460,522797.95805524354
1555300490,276095.0053049002
8691440330,1220667.2333889473
1560920200,448649.64395543153
3530530110,281151.6887450729
7202430110,704211.2557987368
8069000216,488300.01615840575
2111010080,332830.83963857236
6002400030,373976.2830573767
1545808370,275166.64624594245
3449500045,440099.62011431495
4022906430,681964.7030724031
7283900012,457905.8499349665
2731600045,430224.69327383256
4213910030,558827.4219102078
820079101,355903.2182663734
7130300785,472937.6904652407
856001130,936296.3756219201
6675500105,426979.46426769847
3278602040,400730.1076196683
4406000620,243342.81180848926
8562900520,764487.2182262379
2607730490,384307.8731987327
522079068,353638.8666522584
7936000562,555852.6391993123
5416300230,830516.2079703911
7504460090,474652.3224291227
3520069033,310032.2679553623
7019000050,513065.177408047
3536900110,836732.6831621871
682000030,555235.141333595
9272202260,434253.47906055115
7334501300,308000.09667623736
7203600750,342703.1247564152
3145600045,583165.7619085693
7853390260,649427.044399725
8651720020,653707.8244098463
2424059163,1466501.156629553
3904930730,463090.57483514294
7974700122,556787.9345142075
421049254,219478.5505532008
7955060010,480825.02977627004
3362900810,456234.31145233393
3579800180,531524.0980935128
1175001135,483738.8753371205
5427100150,796159.0339236931
4038700930,543216.4794319096
3010300240,386580.9613013537
1222069133,399882.2514461265
3037200060,576192.2182149889
263000018,499146.1651956272
6127011000,421801.4554002887
291300170,311970.1495685556
1148000190,264196.5037595981
4233600190,988717.3807338377
4017050260,627642.0571300461
705700140,288600.9301769044
9238500040,643879.3484273121
3024059014,2420448.467792646
6031400092,319290.7601576568
1931300308,435751.09327989083
6838000520,385828.1345234594
1231000645,658334.6071166131
9103000360,719697.3424320382
8854000410,818733.7740922343
1723099031,564688.4452706396
1221000562,275448.5725420148
2620069195,364299.368262433
8085400401,1090765.975575521
2767603160,479430.2582325419
3876000970,671362.2317846647
8653900150,820487.9426892652
7853420110,564431.4607006579
9542801310,362822.73590627924
2397101460,555690.7464673646
1890000275,680929.8670117934
8663370020,411619.29250384425
200800480,623827.181087623
7841300230,462897.12771071214
2206700215,455679.67472104356
3810000565,370338.93801705335
6431500122,579530.5626854638
2523069134,480867.2926886256
461004730,462491.7681850261
1081330210,483366.8643694934
2781270080,199950.9157778784
6189200050,528386.7213331043
1922059135,267800.70424033236
9357000635,275069.162638733
1788800630,187723.28270895508
2423010130,453144.9233122559
1720069029,295931.2684819277
2044500213,460648.0638320123
223049087,301203.15569293255
1972200555,445310.20022822835
2191600780,224487.11980039906
1773100972,315709.58967840025
510000050,714303.9979801759
8947800080,381743.6936111789
7227501745,415416.27008795127
3395050050,1331190.9650358015
7853430180,624078.0831956604
1725059330,700996.5889424725
7222000090,695099.7899245389
3056800160,314569.26179900457
1332700010,408938.8220556407
293760310,1110738.573986256
3421069053,347478.22268298763
1870400605,563231.0602777166
5727500301,497169.63771750644
723059073,331498.60895579564
1545801850,227768.65586743644
8945300040,235238.73434502564
2484200080,495593.9876254876
5152960350,437466.6019839795
3521059134,722627.4644068367
6649300190,542298.582831955
1523300141,263064.0523347313
2141500070,426267.43671672704
1560930450,593670.4675923885
7942600310,372089.66656953294
2268000370,214269.24783008208
6433000050,356061.8992034304
322059326,293752.2417163368
3342103148,452853.6184581795
7853301390,829602.8617383641
736100065,941982.2030861707
2877100235,656528.9620790692
824069113,474779.12077656074
3110800040,325510.7410133192
369000045,514236.8019177679
3288100290,914186.7815877642
2324039100,534855.139277091
4385700660,736897.445485456
8001210120,290695.0569080032
7663700261,494697.83821618016
2767604592,511822.74249633803
4059400265,360775.3457617359
8732030440,360914.8106421475
2591800340,419303.7089254129
7501000080,992977.0629929301
1656600310,568611.3851150916
3509600070,281532.2956186176
1099600620,235344.01507389158
869700050,370325.1084314541
1777600850,550518.9141247766
2617900035,898355.3150030315
2113700825,275697.11938172614
259600330,423760.2972792184
4364700105,278353.28538854985
2581900235,669140.4421768723
112900110,440755.2289320105
7207900050,505521.92147515854
8881900230,675099.4423436079
4188000240,896282.3866255374
2558600060,526209.5352407843
5166700055,450486.8514200885
4154300505,260414.3725140709
7574910860,931085.4766854575
5379800446,402927.92673388333
9526500090,563404.3326645411
8043700300,2278106.350289136
1346300035,2453285.0814137394
7974200820,698158.4739164487
7436200040,413222.9285944452
2423069084,482901.1696545023
9151600541,614956.7239627169
777100005,1089360.8725136518
3826000550,281561.51874090446
9200000050,226994.10604843122
8562750300,469919.90917160606
8563000110,416540.4451088447
3876001330,476520.80504042015
4031000460,219863.5069622404
9250900095,441450.22653631994
5078400215,1009848.4979852103
624110540,1317255.4213190638
5402100045,285183.6400875448
6145600041,431177.11007847067
5153200358,309799.44198902615
3904990260,452614.2104290284
1062100116,521137.0274131615
4139440360,660738.9291340887
3383900058,495754.02256375976
1549500272,748609.6325113943
4045800030,600118.0641630207
98030140,913971.427294719
254000175,280441.1759999866
629800520,1442608.6242583606
9485910100,386504.19620600645
5412310080,272749.485346976
5306100240,473628.5934862703
1723049033,165958.6269421128
1231001115,365748.4080778038
301401390,300909.6453801025
2126049083,387198.48784920236
7504020400,642445.7890856673
4242900285,493893.40081952914
9279700013,821967.4975704626
1338600225,1860128.7929208484
764000155,416809.8555641714
5151600390,428993.2159427173
6646200770,746019.8955730274
4019300480,749117.2894167547
7227501170,243026.87140616798
2744000100,293125.31033367675
625059051,2229004.9895843817
2816900030,343731.5619770879
795000765,197057.03544153727
619079061,200369.52717431317
7217400389,474030.0493452124
8645540320,304394.01267804526
1085623630,406530.5083084023
6071200400,508248.1084976469
937000280,258927.34403737346
41000454,199661.46443481772
1138010520,441915.85890387726
1525079069,775409.2912207121
8570900023,275107.1465236616
1322049335,310110.88932232704
9523102447,631099.4668356855
9541600350,639244.660765098
3881900605,289152.39716983825
7518504130,523528.23952944606
1118001560,1377522.9236320178
4058200040,434938.2289817933
6447300265,2583593.4564398774
3448700070,368245.51416547084
1328310440,412276.66235062986
2314300200,442102.62027364597
9164100105,470444.2648898519
8121100015,327248.18341522635
8651440780,275040.0457196081
3335000025,379478.47805930284
9528104286,376345.31704186636
104560280,289495.10926091037
8691450120,893276.4346307423
9536601852,281391.325564303
4379400490,590798.7450097862
510003230,545489.3271623775
9477000300,513168.5059097119
8835900086,646437.7187586388
1454100010,268098.2772648473
2174503500,370631.08952967066
3812400789,350842.2914432135
6305900350,602133.8982115767
4233800020,276786.6254101132
7905200230,500292.4279278037
2310050040,283772.48395670304
9279700150,1753214.1722739863
821049123,457924.55121131503
4221270100,455155.6238999993
6616000010,701789.7816152106
1863900190,211628.13398041803
9141100070,610533.9762056045
117000100,508876.3907009744
5104512070,386946.886121477
2781270210,201241.99248856827
4168000110,233253.55897559036
3831250350,429245.9221630391
8082400136,770524.5130257617
2922703150,386475.3383607596
723069013,323049.0208096401
2021000180,483735.67630691343
4047200135,724319.0097838523
1612500170,249650.4184798419
8019200925,298540.537820818
1437900020,427480.58883831516
2426059124,1260912.7778431412
638100015,298490.5311617937
3396800120,590876.9658869511
7215420590,501870.4445366816
7011200260,467400.38038986776
7501000340,1051890.5455538337
1773100980,314911.7862894393
8682210650,523929.85094766866
6806100250,338031.34714452084
844001485,292299.0320245066
1313000220,706217.2894243617
1016000080,268979.13148784504
3810000843,564301.4721448942
1535204365,397296.8543289916
7702600949,647573.0197699665
7891600590,362987.43656971486
7936000252,475436.3217727133
6127010890,503242.96679538157
7715600050,420767.4972892167
1773100926,392384.63747285254
7972601030,336242.7096448956
9477201370,489490.55231383163
2110200036,598297.9474748648
2413910050,563577.0414945299
9209900315,352804.70897261746
1450000050,196259.45586083372
8650300190,741001.6043699412
109200730,297563.4372507244
2206700070,371937.4978195647
2599200460,376446.80448894005
2832100270,468714.72851215635
7326200110,429882.59206947463
2705600067,488278.0308598775
8563040160,585890.5382967582
3629970610,339907.0792125376
7853340430,369108.91142809216
8084900170,1062019.7879077147
1455600030,866868.6328125757
7212680860,310481.9812176572
6790950150,713179.688003412
1423069076,605983.7200218289
9551202875,750212.440187681
6145601995,407261.27937619074
1862400285,333847.9895447362
8925100390,708031.4500471224
7841300505,483619.85776540294
3260100330,380078.1672931961
3422049158,317897.232699713
6613000375,1180627.0406559822
7170200110,437794.438398329
2695600005,283815.8560785791
9834201370,378838.9141683983
3810000455,342232.1880234727
4302201085,338793.45879574295
9276200850,402629.3688500298
8823900290,1936236.261159033
8725950360,586501.6617034369
8024201870,542502.3358547265
4137000590,318062.307320125
723000114,1167483.4146132828
326069026,1022639.7544723608
5027800190,496001.83505964745
4325700085,451458.0978291538
2387600010,1386155.6618091287
4140500055,658337.8916998275
1954600050,470691.98817449395
646910020,283774.8837323079
2026059181,619451.8074805412
3630200780,922664.8695335436
9268851800,387609.02093877364
9310300211,417491.7650341276
7383450250,339487.8930812052
255450040,358530.84867300466
1453602360,458393.39228400186
2767604551,438598.1195430555
5153200150,420827.083402418
7299600140,269378.63125603704
705710290,320825.5281898587
8125200480,414177.0445448808
1954400060,457946.5302966363
114100791,485024.61813677097
1442700250,569860.815953094
7504001340,639311.6409312191
2214800270,347421.53766153334
1377800277,657429.9955783586
4039701280,711555.9988698157
88000591,228118.26354049417
1901600090,377400.84917275934
3303860160,488355.40585068107
1035000007,362409.6550715051
1421079007,358002.9665282938
1370803460,1266878.8923156015
3822200036,401337.21193975286
1432400345,235746.39454762024
9510400100,394405.6383848134
1246700050,367323.60450648266
2473460060,364140.24420576484
4443800940,507129.95702019427
4083801395,729182.5440621823
9215400075,362494.93147348566
255550190,491111.0296877237
1868903130,497178.1654319539
1775800710,430189.0227977343
1049010050,475223.09984428
723099065,311783.79317335895
7972601885,345494.73214490694
3585901025,1948808.475915323
2473420140,361633.26918240695
8556800100,469756.9028218043
7977201065,397426.53467451106
7549801395,376155.9527784275
4273000095,299617.8825834185
4232903990,711101.1038033196
5700004040,1360500.969343187
7852130430,380299.30831956374
5269200050,212599.83255027916
6202600070,1517897.723209746
2652500015,585499.8522108081
2121000300,584772.4666817279
1560800150,458114.32798373915
5127001600,318814.32986146293
1402970070,357817.5599932196
3345100030,953992.4092607063
3825310970,784352.6384855335
2557000380,373398.92542743986
1824059070,591345.6891177677
7686203195,277620.3944785184
8165500790,381645.7007635589
1773100924,387316.5882492484
2724079014,913169.6641251951
9808650060,688211.5263750169
1336300610,880823.3206481336
5468730030,231091.19914603114
1115600130,444019.2080152864
1220069035,362092.3323693281
6820100035,542808.6677667588
1683600110,247682.11771493318
2768000295,650769.3777755995
2799800180,407344.5563030462
7942601410,746730.1923520819
1604600540,411143.13246305025
3331500820,400214.04395936296
5415000240,335090.06895573024
8562770490,468126.07832005795
3693901720,449153.7595884032
1126049105,435903.98691860744
913000340,377505.9097918964
3303951600,347193.6897140041
3827600040,741706.4244004509
4027700321,550654.3794290404
6414100111,379570.7705544668
3432501395,500363.2057116185
3904980360,471214.02917646477
2324800070,771809.6664614938
825079019,660749.2338181315
1559900110,442324.3597039095
269000221,645058.620459437
871001484,488144.02819070907
821079102,681641.8165520852
